date,state,county,locality,habitat,latitude,longitude,masl,subfamily,ant.genus,ant.species,code,collection,collector
7/21/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/21/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/21/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/21/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/21/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/22/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/22/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/22/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/22/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/22/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/22/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/22/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/22/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/22/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/22/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/27/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/27/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/27/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Myrmicinae,Aphaenogaster,picea,aphpic,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Formica ,neogagates,forneo1,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Formica ,neogagates,forneo1,HFR,Raiza and Hoorn
7/22/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,americanus,lasame,HFR,Raiza and Hoorn
7/22/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,americanus,lasame,HFR,Raiza and Hoorn
7/22/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,americanus,lasame,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/17/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
7/20/2015,massachusetts,worcester,Harvard Forest,Second-growth forest several inches into soil under branch,42.53805,-72.1926,,Formicinae,Lasius,nearcticus,lasnea,HFR,Raiza and Hoorn
